date_key,store_id,sku_id,opening_stock,inbound_stock,transfer_in,transfer_out,sold_units,damaged_units,closing_stock,sku_name,category,unit_cost,selling_price,lead_time_hours,case_pack_size,minimum_order_quantity,priority_class,store_name,city_id,store_priority,capacity_units,forecast_daily_mean,forecast_std_daily,forecast_weekly_demand,lead_time_days,safety_stock,reorder_point,target_stock,days_of_cover,hours_to_stockout,stockout_risk_score,risk_level,is_overstocked,excess_units,lost_sales_exposure
20260629,6,58,441,0,0,0,42,0,399,BEVE_TEA _28,Beverages,83.26,99.9,48,24,24,B,BEN_DS_06,1,2,95000,51.29,10.82,359.03,2.0,26,129,386,7.78,140.0,12,Low,False,13,0.0
20260629,6,59,419,0,0,0,33,0,386,BEVE_ENER_29,Beverages,40.29,48.81,72,24,24,B,BEN_DS_06,1,2,95000,38.43,17.47,269.01,3.0,50,166,320,10.04,180.7,12,Low,False,66,0.0
20260629,6,60,312,0,0,0,29,0,283,BEVE_WATE_30,Beverages,110.62,146.5,72,4,4,B,BEN_DS_06,1,2,95000,31.57,6.22,220.99,3.0,18,113,239,8.96,161.3,12,Low,False,44,0.0
20260629,6,61,628,264,0,0,45,0,847,SNAC_CHIP_01,Snacks,17.23,22.63,72,24,24,A,BEN_DS_06,1,2,95000,55.0,12.5,385.0,3.0,36,201,421,15.4,277.2,20,Low,True,426,0.0
20260629,6,62,285,0,0,0,37,0,248,SNAC_BISC_02,Snacks,128.92,153.75,48,24,96,A,BEN_DS_06,1,2,95000,47.29,12.02,331.03,2.0,28,123,360,5.24,94.3,20,Low,False,0,0.0
20260629,6,63,211,0,0,0,46,0,165,SNAC_NAMK_03,Snacks,118.1,157.5,72,8,8,A,BEN_DS_06,1,2,95000,50.93,10.89,356.51,3.0,32,185,389,3.24,58.3,20,Low,False,0,0.0
20260629,6,64,597,0,0,0,46,0,551,SNAC_CHOC_04,Snacks,38.25,46.19,48,8,24,A,BEN_DS_06,1,2,95000,60.0,13.97,420.0,2.0,33,153,453,9.18,165.2,20,Low,False,98,0.0
20260629,6,65,249,0,0,0,47,0,202,SNAC_NUTS_05,Snacks,98.2,134.26,36,24,72,A,BEN_DS_06,1,2,95000,54.07,11.76,378.49,1.5,24,106,403,3.74,67.3,20,Low,False,0,0.0
20260629,6,66,148,240,0,0,45,0,343,SNAC_CHIP_06,Snacks,37.03,45.9,12,8,32,A,BEN_DS_06,1,2,95000,50.71,11.94,354.97,0.5,14,40,369,6.76,121.7,20,Low,False,0,0.0
20260629,6,67,320,0,0,0,45,0,275,SNAC_BISC_07,Snacks,95.62,113.98,12,4,4,A,BEN_DS_06,1,2,95000,51.5,13.51,360.5,0.5,16,42,377,5.34,96.1,20,Low,False,0,0.0
20260629,6,68,138,0,0,0,33,0,105,SNAC_NAMK_08,Snacks,133.78,178.74,36,6,6,A,BEN_DS_06,1,2,95000,40.29,10.03,282.03,1.5,21,82,304,2.61,47.0,21,Low,False,0,0.0
20260629,6,69,215,0,0,0,26,0,189,SNAC_CHOC_09,Snacks,35.69,49.81,36,8,32,A,BEN_DS_06,1,2,95000,28.14,6.72,196.98,1.5,14,57,211,6.72,121.0,20,Low,False,0,0.0
20260629,6,70,224,0,0,0,44,0,180,SNAC_NUTS_10,Snacks,99.1,129.42,36,6,24,A,BEN_DS_06,1,2,95000,46.86,9.45,328.02,1.5,20,91,349,3.84,69.1,20,Low,False,0,0.0
20260629,6,71,144,0,0,0,31,0,113,SNAC_CHIP_11,Snacks,52.19,68.22,36,6,18,B,BEN_DS_06,1,2,95000,36.29,8.28,254.03,1.5,17,72,272,3.11,56.0,12,Low,False,0,0.0
20260629,6,72,329,0,0,0,40,0,289,SNAC_BISC_12,Snacks,141.68,171.81,36,12,24,B,BEN_DS_06,1,2,95000,44.64,10.0,312.48,1.5,21,88,334,6.47,116.5,12,Low,False,0,0.0
20260629,6,73,362,0,0,0,56,0,306,SNAC_NAMK_13,Snacks,76.38,92.13,72,24,48,B,BEN_DS_06,1,2,95000,65.71,14.97,459.97,3.0,43,241,503,4.66,83.9,12,Low,False,0,0.0
20260629,6,74,324,0,0,0,30,0,294,SNAC_CHOC_14,Snacks,52.66,67.1,48,8,24,B,BEN_DS_06,1,2,95000,37.21,10.17,260.47,2.0,24,99,285,7.9,142.2,12,Low,False,9,0.0
20260629,6,75,103,0,0,0,23,0,80,SNAC_NUTS_15,Snacks,67.65,85.91,72,24,72,B,BEN_DS_06,1,2,95000,36.64,27.22,256.48,3.0,78,188,335,2.18,39.2,42,Medium,False,0,0.0
20260629,6,76,250,0,0,0,35,0,215,SNAC_CHIP_16,Snacks,54.39,64.61,24,8,16,B,BEN_DS_06,1,2,95000,39.93,8.48,279.51,1.0,14,54,294,5.38,96.8,12,Low,False,0,0.0
20260629,6,77,115,184,0,0,29,2,268,SNAC_BISC_17,Snacks,41.58,54.3,24,8,24,B,BEN_DS_06,1,2,95000,40.29,10.33,282.03,1.0,17,58,300,6.65,119.7,12,Low,False,0,0.0
20260629,6,78,435,0,0,0,50,0,385,SNAC_NAMK_18,Snacks,100.71,133.29,48,6,24,B,BEN_DS_06,1,2,95000,60.21,20.6,421.47,2.0,48,169,470,6.39,115.0,12,Low,False,0,0.0
20260629,6,79,203,0,0,0,45,0,158,SNAC_CHOC_19,Snacks,86.88,110.76,36,8,16,B,BEN_DS_06,1,2,95000,51.43,11.67,360.01,1.5,24,102,385,3.07,55.3,12,Low,False,0,0.0
20260629,6,80,377,376,0,0,50,0,703,SNAC_NUTS_20,Snacks,81.78,109.75,36,4,16,B,BEN_DS_06,1,2,95000,61.64,15.22,431.48,1.5,31,124,463,11.4,205.2,12,Low,False,240,0.0
20260629,6,81,108,312,0,0,47,0,373,SNAC_CHIP_21,Snacks,80.51,104.22,24,6,12,B,BEN_DS_06,1,2,95000,56.71,13.27,396.97,1.0,22,79,419,6.58,118.4,12,Low,False,0,0.0
20260629,6,82,128,212,0,0,37,0,303,SNAC_BISC_22,Snacks,127.23,163.96,12,4,4,B,BEN_DS_06,1,2,95000,44.79,11.61,313.53,0.5,14,37,328,6.76,121.7,12,Low,False,0,0.0
20260629,6,83,387,0,0,0,53,0,334,SNAC_NAMK_23,Snacks,127.88,152.46,12,8,16,B,BEN_DS_06,1,2,95000,63.79,15.56,446.53,0.5,19,51,466,5.24,94.3,12,Low,False,0,0.0
20260629,6,84,214,0,0,0,32,0,182,SNAC_CHOC_24,Snacks,34.22,42.74,12,24,24,B,BEN_DS_06,1,2,95000,34.14,9.72,238.98,0.5,12,30,251,5.33,95.9,12,Low,False,0,0.0
20260629,6,85,258,0,0,0,24,0,234,SNAC_NUTS_25,Snacks,125.8,172.15,36,12,12,B,BEN_DS_06,1,2,95000,28.57,6.35,199.99,1.5,13,56,213,8.19,147.4,12,Low,False,21,0.0
20260629,6,86,340,0,0,0,26,0,314,SNAC_CHIP_26,Snacks,94.12,113.54,36,8,32,B,BEN_DS_06,1,2,95000,31.0,7.4,217.0,1.5,15,62,232,10.13,182.3,12,Low,False,82,0.0
20260629,6,87,226,0,0,0,50,0,176,SNAC_BISC_27,Snacks,149.37,201.63,36,12,36,B,BEN_DS_06,1,2,95000,58.86,14.43,412.02,1.5,30,119,443,2.99,53.8,12,Low,False,0,0.0
20260629,6,88,292,0,0,0,39,0,253,SNAC_NAMK_28,Snacks,108.76,137.62,72,6,6,B,BEN_DS_06,1,2,95000,46.21,11.22,323.47,3.0,32,171,356,5.48,98.6,12,Low,False,0,0.0
20260629,6,89,218,228,0,0,32,2,412,SNAC_CHOC_29,Snacks,39.27,50.88,36,12,12,B,BEN_DS_06,1,2,95000,33.43,7.71,234.01,1.5,16,67,251,12.32,221.8,12,Low,False,161,0.0
20260629,6,90,800,0,0,0,42,0,758,SNAC_NUTS_30,Snacks,127.08,177.61,72,6,24,B,BEN_DS_06,1,2,95000,54.64,23.47,382.48,3.0,67,231,450,13.87,249.7,12,Low,False,308,0.0
20260629,6,91,137,0,0,0,14,1,122,PACK_NOOD_01,Packaged Foods,198.31,240.18,36,24,48,B,BEN_DS_06,1,2,95000,14.36,2.41,100.52,1.5,5,27,106,8.5,153.0,12,Low,False,16,0.0
20260629,6,92,93,0,0,0,21,0,72,PACK_PAST_02,Packaged Foods,39.01,52.51,12,8,16,B,BEN_DS_06,1,2,95000,25.0,5.97,175.0,0.5,7,20,182,2.88,51.8,12,Low,False,0,0.0
20260629,6,93,71,0,0,0,17,0,54,PACK_SAUC_03,Packaged Foods,51.37,62.66,24,24,24,B,BEN_DS_06,1,2,95000,19.43,4.85,136.01,1.0,8,28,145,2.78,50.0,12,Low,False,0,0.0
20260629,6,94,132,0,0,0,13,0,119,PACK_BREA_04,Packaged Foods,65.75,81.81,12,24,72,B,BEN_DS_06,1,2,95000,17.79,5.09,124.53,0.5,6,15,131,6.69,120.4,12,Low,False,0,0.0
20260629,6,95,124,0,0,0,14,0,110,PACK_READ_05,Packaged Foods,111.33,133.43,24,24,96,B,BEN_DS_06,1,2,95000,16.5,4.05,115.5,1.0,7,24,123,6.67,120.1,12,Low,False,0,0.0
20260629,6,96,204,0,0,0,22,0,182,PACK_NOOD_06,Packaged Foods,136.58,180.67,36,12,48,B,BEN_DS_06,1,2,95000,23.07,5.2,161.49,1.5,11,46,173,7.89,142.0,12,Low,False,9,0.0
20260629,6,97,212,0,0,0,13,0,199,PACK_PAST_07,Packaged Foods,35.17,44.34,48,24,48,B,BEN_DS_06,1,2,95000,18.0,4.31,126.0,2.0,11,47,137,11.06,199.1,12,Low,False,62,0.0
20260629,6,98,69,0,0,0,8,0,61,PACK_SAUC_08,Packaged Foods,172.78,222.22,36,12,48,B,BEN_DS_06,1,2,95000,13.86,3.94,97.02,1.5,8,29,106,4.4,79.2,12,Low,False,0,0.0
20260629,6,99,84,0,0,0,12,0,72,PACK_BREA_09,Packaged Foods,113.34,156.42,24,4,16,B,BEN_DS_06,1,2,95000,14.5,8.0,101.5,1.0,14,29,116,4.97,89.5,12,Low,False,0,0.0
20260629,6,100,234,0,0,0,24,0,210,PACK_READ_10,Packaged Foods,84.6,109.11,72,8,8,B,BEN_DS_06,1,2,95000,29.79,7.88,208.53,3.0,23,113,232,7.05,126.9,12,Low,False,0,0.0
20260629,6,101,101,0,0,0,23,0,78,PACK_NOOD_11,Packaged Foods,94.75,130.93,48,6,6,B,BEN_DS_06,1,2,95000,28.57,7.55,199.99,2.0,18,76,218,2.73,49.1,12,Low,False,0,0.0
20260629,6,102,146,0,0,0,21,0,125,PACK_PAST_12,Packaged Foods,84.3,103.03,24,12,48,B,BEN_DS_06,1,2,95000,24.71,6.88,172.97,1.0,12,37,185,5.06,91.1,12,Low,False,0,0.0
20260629,6,103,61,0,0,0,13,0,48,PACK_SAUC_13,Packaged Foods,103.44,129.06,12,8,8,B,BEN_DS_06,1,2,95000,16.21,4.63,113.47,0.5,6,15,120,2.96,53.3,12,Low,False,0,0.0
20260629,6,104,223,0,0,0,23,0,200,PACK_BREA_14,Packaged Foods,73.65,98.3,36,12,48,B,BEN_DS_06,1,2,95000,30.0,7.75,210.0,1.5,16,61,226,6.67,120.1,12,Low,False,0,0.0
20260629,6,105,193,0,0,0,22,0,171,PACK_READ_15,Packaged Foods,133.56,171.63,72,12,48,B,BEN_DS_06,1,2,95000,26.43,6.35,185.01,3.0,19,99,205,6.47,116.5,12,Low,False,0,0.0
20260629,6,106,194,0,0,0,22,0,172,PACK_NOOD_16,Packaged Foods,151.12,210.34,48,8,32,B,BEN_DS_06,1,2,95000,24.5,5.17,171.5,2.0,13,62,185,7.02,126.4,12,Low,False,0,0.0
20260629,6,107,62,0,0,0,17,0,45,PACK_PAST_17,Packaged Foods,44.97,60.31,72,12,36,B,BEN_DS_06,1,2,95000,19.21,4.64,134.47,3.0,14,72,149,2.34,42.1,16,Low,False,0,0.0
20260629,6,108,77,0,0,0,14,0,63,PACK_SAUC_18,Packaged Foods,139.47,194.33,12,4,8,B,BEN_DS_06,1,2,95000,16.21,4.08,113.47,0.5,5,14,119,3.89,70.0,12,Low,False,0,0.0
20260629,6,109,31,60,0,0,9,0,82,PACK_BREA_19,Packaged Foods,153.41,206.34,48,4,4,B,BEN_DS_06,1,2,95000,12.86,3.57,90.02,2.0,9,35,100,6.38,114.8,12,Low,False,0,0.0
20260629,6,110,357,0,0,0,24,0,333,PACK_READ_20,Packaged Foods,32.17,43.46,72,24,96,B,BEN_DS_06,1,2,95000,27.57,5.57,192.99,3.0,16,99,209,12.08,217.4,12,Low,False,124,0.0
20260629,6,111,75,0,0,0,17,0,58,PACK_NOOD_21,Packaged Foods,106.37,148.4,24,4,16,B,BEN_DS_06,1,2,95000,19.86,5.36,139.02,1.0,9,29,149,2.92,52.6,12,Low,False,0,0.0
20260629,6,112,90,96,0,0,13,0,173,PACK_PAST_22,Packaged Foods,39.84,51.88,36,6,24,B,BEN_DS_06,1,2,95000,14.64,3.37,102.48,1.5,7,29,110,11.82,212.8,12,Low,False,63,0.0
20260629,6,113,71,0,0,0,21,0,50,PACK_SAUC_23,Packaged Foods,168.95,200.74,12,24,24,B,BEN_DS_06,1,2,95000,20.14,9.67,140.98,0.5,12,23,153,2.48,44.6,14,Low,False,0,0.0
20260629,6,114,121,0,0,0,18,0,103,PACK_BREA_24,Packaged Foods,44.12,58.62,48,12,48,B,BEN_DS_06,1,2,95000,22.29,5.12,156.03,2.0,12,57,169,4.62,83.2,12,Low,False,0,0.0
20260629,6,115,53,0,0,0,12,0,41,PACK_READ_25,Packaged Foods,176.45,236.91,24,6,6,B,BEN_DS_06,1,2,95000,14.0,3.84,98.0,1.0,7,21,105,2.93,52.7,12,Low,False,0,0.0
20260629,6,116,97,0,0,0,24,0,73,PACK_NOOD_26,Packaged Foods,66.04,86.96,24,8,8,B,BEN_DS_06,1,2,95000,28.36,7.35,198.52,1.0,13,42,212,2.57,46.3,13,Low,False,0,0.0
20260629,6,117,87,0,0,0,23,0,64,PACK_PAST_27,Packaged Foods,115.06,152.92,36,12,24,B,BEN_DS_06,1,2,95000,25.86,5.78,181.02,1.5,12,51,194,2.47,44.5,14,Low,False,0,0.0
20260629,6,118,12,312,0,0,24,0,300,PACK_SAUC_28,Packaged Foods,181.74,241.31,24,8,32,B,BEN_DS_06,1,2,95000,25.29,6.6,177.03,1.0,11,37,189,11.86,213.5,12,Low,False,111,0.0
20260629,6,119,76,0,0,0,15,0,61,PACK_BREA_29,Packaged Foods,85.91,117.5,72,12,36,B,BEN_DS_06,1,2,95000,21.14,9.38,147.98,3.0,27,91,175,2.89,52.0,12,Low,False,0,0.0
20260629,6,120,274,0,0,0,20,0,254,PACK_READ_30,Packaged Foods,94.46,117.17,36,24,24,B,BEN_DS_06,1,2,95000,23.5,4.47,164.5,1.5,10,46,175,10.81,194.6,12,Low,False,79,0.0
20260629,6,121,202,0,0,0,46,0,156,FRUI_FRES_01,Fruits & Vegetables,21.36,26.81,36,8,32,A,BEN_DS_06,1,2,95000,53.21,13.03,372.47,1.5,27,107,400,2.93,52.7,20,Low,False,0,0.0
20260629,6,122,547,0,0,0,48,0,499,FRUI_EXOT_02,Fruits & Vegetables,89.91,111.96,48,8,8,A,BEN_DS_06,1,2,95000,55.71,12.2,389.97,2.0,29,141,419,8.96,161.3,20,Low,False,80,0.0
20260629,6,123,119,0,0,0,29,0,90,FRUI_DAIL_03,Fruits & Vegetables,58.12,81.34,72,12,36,A,BEN_DS_06,1,2,95000,30.79,7.73,215.53,3.0,23,116,239,2.92,52.6,20,Low,False,0,0.0
20260629,6,124,95,246,0,0,41,0,300,FRUI_SEAS_04,Fruits & Vegetables,44.43,61.37,24,6,6,A,BEN_DS_06,1,2,95000,44.93,10.54,314.51,1.0,18,63,333,6.68,120.2,20,Low,False,0,0.0
20260629,6,125,104,0,0,0,24,0,80,FRUI_CUT _05,Fruits & Vegetables,42.4,50.66,24,8,8,A,BEN_DS_06,1,2,95000,29.79,6.57,208.53,1.0,11,41,220,2.69,48.4,20,Low,False,0,0.0
20260629,6,126,739,0,0,0,41,0,698,FRUI_FRES_06,Fruits & Vegetables,49.0,64.66,72,8,16,A,BEN_DS_06,1,2,95000,48.64,11.65,340.48,3.0,34,180,375,14.35,258.3,20,Low,True,323,0.0
20260629,6,127,202,0,0,0,35,0,167,FRUI_EXOT_07,Fruits & Vegetables,86.94,116.97,36,24,48,A,BEN_DS_06,1,2,95000,46.64,24.6,326.48,1.5,50,120,377,3.58,64.4,20,Low,False,0,0.0
20260629,6,128,147,0,0,0,30,0,117,FRUI_DAIL_08,Fruits & Vegetables,82.27,101.33,36,24,96,A,BEN_DS_06,1,2,95000,34.93,8.96,244.51,1.5,19,72,264,3.35,60.3,20,Low,False,0,0.0
20260629,6,129,194,0,0,0,24,0,170,FRUI_SEAS_09,Fruits & Vegetables,54.72,73.51,24,12,36,A,BEN_DS_06,1,2,95000,31.29,7.28,219.03,1.0,12,44,232,5.43,97.7,20,Low,False,0,0.0
20260629,6,130,150,244,0,0,46,0,348,FRUI_CUT _10,Fruits & Vegetables,37.45,46.18,24,4,4,A,BEN_DS_06,1,2,95000,52.93,12.57,370.51,1.0,21,74,392,6.57,118.3,20,Low,False,0,0.0
20260629,6,131,126,0,0,0,26,0,100,FRUI_FRES_11,Fruits & Vegetables,80.57,100.09,12,6,24,B,BEN_DS_06,1,2,95000,34.71,9.12,242.97,0.5,11,29,254,2.88,51.8,12,Low,False,0,0.0
20260629,6,132,886,0,0,0,58,0,828,FRUI_EXOT_12,Fruits & Vegetables,73.79,94.19,72,24,96,B,BEN_DS_06,1,2,95000,66.64,15.78,466.48,3.0,45,245,512,12.42,223.6,12,Low,False,316,0.0
20260629,6,133,312,312,0,0,43,0,581,FRUI_DAIL_13,Fruits & Vegetables,65.59,89.15,48,6,24,B,BEN_DS_06,1,2,95000,52.64,13.25,368.48,2.0,31,137,400,11.04,198.7,12,Low,False,181,0.0
20260629,6,134,84,232,0,0,36,0,280,FRUI_SEAS_14,Fruits & Vegetables,28.89,37.66,24,8,24,B,BEN_DS_06,1,2,95000,42.07,10.15,294.49,1.0,17,60,312,6.66,119.9,12,Low,False,0,0.0
20260629,6,135,327,300,0,0,46,0,581,FRUI_CUT _15,Fruits & Vegetables,86.65,112.02,72,4,4,B,BEN_DS_06,1,2,95000,57.5,21.14,402.5,3.0,61,234,464,10.1,181.8,12,Low,False,117,0.0
20260629,6,136,83,132,0,0,26,0,189,FRUI_FRES_16,Fruits & Vegetables,86.98,104.61,24,4,4,B,BEN_DS_06,1,2,95000,28.21,6.93,197.47,1.0,12,41,210,6.7,120.6,12,Low,False,0,0.0
20260629,6,137,263,0,0,0,61,0,202,FRUI_EXOT_17,Fruits & Vegetables,19.91,25.49,24,12,24,B,BEN_DS_06,1,2,95000,70.07,14.38,490.49,1.0,24,95,515,2.88,51.8,12,Low,False,0,0.0
20260629,6,138,245,0,0,0,46,0,199,FRUI_DAIL_18,Fruits & Vegetables,18.82,22.67,48,12,12,B,BEN_DS_06,1,2,95000,48.93,12.61,342.51,2.0,30,128,373,4.07,73.3,12,Low,False,0,0.0
20260629,6,139,921,0,0,0,57,0,864,FRUI_SEAS_19,Fruits & Vegetables,67.36,82.55,72,8,16,B,BEN_DS_06,1,2,95000,61.29,13.32,429.03,3.0,38,222,468,14.1,253.8,12,Low,True,396,0.0
20260629,6,140,192,0,0,0,31,0,161,FRUI_CUT _20,Fruits & Vegetables,46.25,54.59,24,8,32,B,BEN_DS_06,1,2,95000,30.64,7.51,214.48,1.0,13,44,228,5.25,94.5,12,Low,False,0,0.0
20260629,6,141,300,0,0,0,40,0,260,FRUI_FRES_21,Fruits & Vegetables,15.09,19.49,24,4,8,B,BEN_DS_06,1,2,95000,48.79,10.92,341.53,1.0,18,67,360,5.33,95.9,12,Low,False,0,0.0
20260629,6,142,324,0,0,0,45,0,279,FRUI_EXOT_22,Fruits & Vegetables,47.35,64.0,36,8,16,B,BEN_DS_06,1,2,95000,49.21,12.27,344.47,1.5,25,99,370,5.67,102.1,12,Low,False,0,0.0
20260629,6,143,1116,0,0,0,54,0,1062,FRUI_DAIL_23,Fruits & Vegetables,39.19,48.33,72,24,72,B,BEN_DS_06,1,2,95000,67.14,15.31,469.98,3.0,44,246,514,15.82,284.8,12,Low,True,548,0.0
20260629,6,144,329,0,0,0,45,0,284,FRUI_SEAS_24,Fruits & Vegetables,32.12,40.24,24,8,8,B,BEN_DS_06,1,2,95000,53.36,10.87,373.52,1.0,18,72,392,5.32,95.8,12,Low,False,0,0.0
20260629,6,145,294,0,0,0,42,0,252,FRUI_CUT _25,Fruits & Vegetables,49.56,66.24,12,12,12,B,BEN_DS_06,1,2,95000,47.64,11.13,333.48,0.5,13,37,347,5.29,95.2,12,Low,False,0,0.0
20260629,6,146,124,0,0,0,32,0,92,FRUI_FRES_26,Fruits & Vegetables,25.37,35.06,12,24,24,B,BEN_DS_06,1,2,95000,46.79,30.59,327.53,0.5,36,60,364,1.97,35.5,20,Low,False,0,0.0
20260629,6,147,398,0,0,0,38,0,360,FRUI_EXOT_27,Fruits & Vegetables,17.35,20.9,48,8,8,B,BEN_DS_06,1,2,95000,41.71,9.29,291.97,2.0,22,106,314,8.63,155.3,12,Low,False,46,0.0
20260629,6,148,495,0,0,0,39,0,456,FRUI_DAIL_28,Fruits & Vegetables,57.69,75.56,48,8,8,B,BEN_DS_06,1,2,95000,49.36,12.86,345.52,2.0,30,129,376,9.24,166.3,12,Low,False,80,0.0
20260629,6,149,73,0,0,0,39,0,34,FRUI_SEAS_29,Fruits & Vegetables,79.0,103.98,36,24,96,B,BEN_DS_06,1,2,95000,45.86,11.58,321.02,1.5,24,93,346,0.74,13.3,48,Medium,False,0,4768.52
20260629,6,150,122,0,0,0,28,0,94,FRUI_CUT _30,Fruits & Vegetables,79.16,97.84,24,8,16,B,BEN_DS_06,1,2,95000,29.0,7.75,203.0,1.0,13,42,216,3.24,58.3,12,Low,False,0,0.0
20260629,6,151,127,0,0,0,23,0,104,STAP_ATTA_01,Staples,287.4,401.39,24,12,48,B,BEN_DS_06,1,2,95000,27.43,7.06,192.01,1.0,12,40,205,3.79,68.2,12,Low,False,0,0.0
20260629,6,152,99,0,0,0,29,0,70,STAP_RICE_02,Staples,170.54,231.22,24,6,6,B,BEN_DS_06,1,2,95000,29.43,7.17,206.01,1.0,12,42,219,2.38,42.8,15,Low,False,0,0.0
20260629,6,153,173,0,0,0,13,0,160,STAP_DALS_03,Staples,209.75,262.16,96,24,24,B,BEN_DS_06,1,2,95000,14.21,3.68,99.47,4.0,13,70,113,11.26,202.7,12,Low,False,47,0.0
20260629,6,154,365,0,0,0,17,0,348,STAP_EDIB_04,Staples,182.06,215.59,72,12,36,B,BEN_DS_06,1,2,95000,22.0,5.25,154.0,3.0,15,81,169,15.82,284.8,12,Low,True,179,0.0
20260629,6,155,283,0,0,0,10,0,273,STAP_SPIC_05,Staples,330.32,443.45,96,4,16,B,BEN_DS_06,1,2,95000,15.79,11.19,110.53,4.0,37,101,148,17.29,311.2,12,Low,True,125,0.0
20260629,6,156,404,0,0,0,66,0,338,STAP_ATTA_06,Staples,283.47,342.35,96,12,36,B,BEN_DS_06,1,2,95000,26.64,12.41,186.48,4.0,41,148,228,12.69,228.4,12,Low,False,110,0.0
20260629,6,157,77,0,0,0,14,0,63,STAP_RICE_07,Staples,110.91,143.25,24,6,6,B,BEN_DS_06,1,2,95000,16.36,4.45,114.52,1.0,8,25,123,3.85,69.3,12,Low,False,0,0.0
20260629,6,158,140,0,0,0,21,0,119,STAP_DALS_08,Staples,46.8,65.45,72,6,6,B,BEN_DS_06,1,2,95000,24.43,5.94,171.01,3.0,17,91,189,4.87,87.7,12,Low,False,0,0.0
20260629,6,159,148,164,0,0,22,0,290,STAP_EDIB_09,Staples,407.89,560.31,48,4,12,B,BEN_DS_06,1,2,95000,24.43,6.43,171.01,2.0,15,64,187,11.87,213.7,12,Low,False,103,0.0
20260629,6,160,292,0,0,0,23,0,269,STAP_SPIC_10,Staples,152.01,181.06,48,4,8,B,BEN_DS_06,1,2,95000,27.0,6.5,189.0,2.0,16,70,205,9.96,179.3,12,Low,False,64,0.0
20260629,6,161,52,0,0,0,11,0,41,STAP_ATTA_11,Staples,312.08,425.67,24,4,12,B,BEN_DS_06,1,2,95000,12.64,2.31,88.48,1.0,4,17,93,3.24,58.3,12,Low,False,0,0.0
20260629,6,162,508,0,0,0,25,0,483,STAP_RICE_12,Staples,134.83,185.02,96,12,36,B,BEN_DS_06,1,2,95000,30.0,5.72,210.0,4.0,19,139,229,16.1,289.8,12,Low,True,254,0.0
20260629,6,163,83,0,0,0,14,0,69,STAP_DALS_13,Staples,266.95,338.27,96,8,24,B,BEN_DS_06,1,2,95000,16.0,3.7,112.0,4.0,13,77,125,4.31,77.6,12,Low,False,0,0.0
20260629,6,164,67,140,0,0,10,0,197,STAP_EDIB_14,Staples,272.44,366.94,72,4,8,B,BEN_DS_06,1,2,95000,11.43,2.06,80.01,3.0,6,41,87,17.24,310.3,12,Low,True,110,0.0
20260629,6,165,50,114,0,0,18,0,146,STAP_SPIC_15,Staples,250.98,296.84,24,6,18,B,BEN_DS_06,1,2,95000,22.36,5.43,156.52,1.0,9,32,166,6.53,117.5,12,Low,False,0,0.0
20260629,6,166,292,0,0,0,14,0,278,STAP_ATTA_16,Staples,207.26,248.86,96,12,24,B,BEN_DS_06,1,2,95000,17.71,5.18,123.97,4.0,18,89,142,15.7,282.6,12,Low,True,136,0.0
20260629,6,167,253,0,0,0,20,0,233,STAP_RICE_17,Staples,319.86,387.95,48,6,6,B,BEN_DS_06,1,2,95000,26.64,7.09,186.48,2.0,17,71,204,8.75,157.5,12,Low,False,29,0.0
20260629,6,168,711,0,0,0,24,0,687,STAP_DALS_18,Staples,121.81,166.75,96,6,6,B,BEN_DS_06,1,2,95000,28.07,7.35,196.49,4.0,25,138,222,24.47,440.5,12,Low,True,465,0.0
20260629,6,169,63,0,0,0,16,0,47,STAP_EDIB_19,Staples,232.62,312.03,72,12,24,B,BEN_DS_06,1,2,95000,17.29,4.7,121.03,3.0,14,66,136,2.72,49.0,12,Low,False,0,0.0
20260629,6,170,303,0,0,0,24,0,279,STAP_SPIC_20,Staples,251.98,338.45,72,8,32,B,BEN_DS_06,1,2,95000,29.0,6.79,203.0,3.0,20,107,223,9.62,173.2,12,Low,False,56,0.0
20260629,6,171,494,0,0,0,13,0,481,STAP_ATTA_21,Staples,273.67,329.23,96,12,48,B,BEN_DS_06,1,2,95000,16.21,4.39,113.47,4.0,15,80,129,29.67,534.1,12,Low,True,352,0.0
20260629,6,172,96,0,0,0,18,0,78,STAP_RICE_22,Staples,367.22,441.39,24,8,24,B,BEN_DS_06,1,2,95000,21.14,4.77,147.98,1.0,8,30,156,3.69,66.4,12,Low,False,0,0.0
20260629,6,173,363,0,0,0,14,0,349,STAP_DALS_23,Staples,49.49,69.06,96,24,72,B,BEN_DS_06,1,2,95000,16.29,3.77,114.03,4.0,13,79,128,21.42,385.6,12,Low,True,221,0.0
20260629,6,174,380,0,0,0,23,1,356,STAP_EDIB_24,Staples,403.9,511.67,72,6,18,B,BEN_DS_06,1,2,95000,28.64,5.9,200.48,3.0,17,103,218,12.43,223.7,12,Low,False,138,0.0
20260629,6,175,84,0,0,0,13,0,71,STAP_SPIC_25,Staples,278.21,353.33,24,8,32,B,BEN_DS_06,1,2,95000,15.14,4.05,105.98,1.0,7,23,113,4.69,84.4,12,Low,False,0,0.0
20260629,6,176,71,0,0,0,10,0,61,STAP_ATTA_26,Staples,231.73,283.47,48,6,12,B,BEN_DS_06,1,2,95000,11.57,3.13,80.99,2.0,8,32,89,5.27,94.9,12,Low,False,0,0.0
